datetime,day,time,system_wide,A,B,C
11/3/20 18:00,11/3/20,6:00:00 PM,4466.407272,1343.561356,1357.036046,1765.80987
11/3/20 19:00,11/3/20,7:00:00 PM,4330.216119,1266.35329,1342.232016,1721.630813
11/3/20 20:00,11/3/20,8:00:00 PM,4155.10249,1188.440129,1306.792067,1659.870294
11/3/20 21:00,11/3/20,9:00:00 PM,3881.984794,1074.567046,1237.257988,1570.15976
11/3/20 22:00,11/3/20,10:00:00 PM,3558.965961,992.7758535,1154.714308,1411.475799
11/3/20 23:00,11/3/20,11:00:00 PM,3308.936328,961.0465116,1085.18023,1262.709586
11/4/20 0:00,11/4/20,12:00:00 AM,3135.531282,945.1818407,1035.833465,1154.515976
11/4/20 1:00,11/4/20,1:00:00 AM,3061.803449,938.483424,1007.122619,1116.197406
11/4/20 2:00,11/4/20,2:00:00 AM,3011.72975,935.6630381,990.5241618,1085.54255
11/4/20 3:00,11/4/20,3:00:00 AM,3007.205461,951.8802573,991.4213757,1063.903828
11/4/20 4:00,11/4/20,4:00:00 AM,3107.688849,1008.287976,1012.505903,1086.89497
11/4/20 5:00,11/4/20,5:00:00 AM,3341.219658,1109.116774,1070.824807,1161.278077
11/4/20 6:00,11/4/20,6:00:00 AM,3555.285825,1135.205344,1072.619235,1347.461246
11/4/20 7:00,11/4/20,7:00:00 AM,3700.739521,1127.096734,1105.81615,1467.826637
11/4/20 8:00,11/4/20,8:00:00 AM,3850.582917,1122.513607,1146.639383,1581.429927
11/4/20 9:00,11/4/20,9:00:00 AM,3973.053825,1141.903761,1178.04187,1653.108194
11/4/20 10:00,11/4/20,10:00:00 AM,4049.969989,1151.775111,1203.612467,1694.582411
11/4/20 11:00,11/4/20,11:00:00 AM,4104.218558,1181.741712,1216.173461,1706.303385
11/4/20 12:00,11/4/20,12:00:00 PM,4138.666141,1203.599703,1222.902566,1712.163872
11/4/20 13:00,11/4/20,1:00:00 PM,4173.296043,1219.816922,1237.257988,1716.221133
11/4/20 14:00,11/4/20,2:00:00 PM,4186.685765,1246.258041,1232.771919,1707.655805
11/4/20 15:00,11/4/20,3:00:00 PM,4165.849508,1248.37333,1224.696994,1692.779184
11/4/20 16:00,11/4/20,4:00:00 PM,4184.017346,1263.532905,1254.75366,1665.730781
11/4/20 17:00,11/4/20,5:00:00 PM,4383.030921,1288.56383,1352.549976,1741.917115
11/4/20 18:00,11/4/20,6:00:00 PM,4243.914432,1225.457694,1316.66142,1701.795318
11/4/20 19:00,11/4/20,7:00:00 PM,4136.799643,1189.497773,1301.85739,1645.44448
11/4/20 20:00,11/4/20,8:00:00 PM,4031.167329,1158.12098,1275.838187,1597.208162
11/4/20 21:00,11/4/20,9:00:00 PM,3801.118007,1060.817665,1226.491421,1513.808921
11/4/20 22:00,11/4/20,10:00:00 PM,3505.871849,986.0774369,1147.08799,1372.706422
11/4/20 23:00,11/4/20,11:00:00 PM,3285.99478,956.1108362,1079.796946,1250.086998
11/5/20 0:00,11/5/20,12:00:00 AM,3129.834046,939.893617,1027.309932,1162.630497
11/5/20 1:00,11/5/20,1:00:00 AM,3057.250807,937.0732311,1004.430977,1115.746599
11/5/20 2:00,11/5/20,2:00:00 AM,3010.368841,932.4901039,988.729734,1089.149003
11/5/20 3:00,11/5/20,3:00:00 AM,3021.067123,949.0598714,990.9727688,1081.034483
11/5/20 4:00,11/5/20,4:00:00 AM,3143.370351,1004.762494,1015.197544,1123.410313
11/5/20 5:00,11/5/20,5:00:00 AM,3342.476641,1103.123454,1063.198489,1176.154698
11/5/20 6:00,11/5/20,6:00:00 AM,3534.68746,1133.090054,1072.619235,1328.978171
11/5/20 7:00,11/5/20,7:00:00 AM,3675.741659,1116.520287,1104.918936,1454.302436
11/5/20 8:00,11/5/20,8:00:00 AM,3817.027947,1110.526967,1132.28396,1574.21702
11/5/20 9:00,11/5/20,9:00:00 AM,3940.109093,1126.03909,1167.72391,1646.346093
11/5/20 10:00,11/5/20,10:00:00 AM,4016.576759,1142.608857,1179.836298,1694.131604
11/5/20 11:00,11/5/20,11:00:00 AM,4076.147951,1163.056655,1199.575004,1713.516292
11/5/20 12:00,11/5/20,12:00:00 PM,4121.782841,1185.267194,1203.16386,1733.351787
11/5/20 13:00,11/5/20,1:00:00 PM,4118.40528,1190.907966,1203.612467,1723.884847
11/5/20 14:00,11/5/20,2:00:00 PM,4136.343176,1204.3048,1196.883362,1735.155014
11/5/20 15:00,11/5/20,3:00:00 PM,4106.28238,1208.887927,1182.976547,1714.417906
11/5/20 16:00,11/5/20,4:00:00 PM,4184.716506,1250.136071,1230.080277,1704.500158
11/5/20 17:00,11/5/20,5:00:00 PM,4487.278523,1351.317417,1348.512514,1787.448592
11/5/20 18:00,11/5/20,6:00:00 PM,4434.778698,1308.306531,1352.998583,1773.473584
11/5/20 19:00,11/5/20,7:00:00 PM,4313.507919,1248.725878,1338.643161,1726.13888
11/5/20 20:00,11/5/20,8:00:00 PM,4150.352953,1176.453488,1301.85739,1672.042075
11/5/20 21:00,11/5/20,9:00:00 PM,3872.805651,1062.227857,1236.360774,1574.21702
11/5/20 22:00,11/5/20,10:00:00 PM,3606.161232,986.7825334,1156.060129,1463.31857
11/5/20 23:00,11/5/20,11:00:00 PM,3355.181322,950.4700643,1081.142767,1323.568491
11/6/20 0:00,11/6/20,12:00:00 AM,3162.843394,939.5410688,1026.861325,1196.441
11/6/20 1:00,11/6/20,1:00:00 AM,3049.378,931.4324592,999.9449079,1118.000633
11/6/20 2:00,11/6/20,2:00:00 AM,2984.444966,931.7850074,983.3464505,1069.313508
11/6/20 3:00,11/6/20,3:00:00 AM,2993.121817,945.8869372,986.4866992,1060.748181
11/6/20 4:00,11/6/20,4:00:00 AM,3093.658578,1003.704849,1008.46844,1081.485289
11/6/20 5:00,11/6/20,5:00:00 AM,3365.881194,1103.123454,1070.824807,1191.932933
11/6/20 6:00,11/6/20,6:00:00 AM,3559.405149,1129.91712,1084.731623,1344.756406
11/6/20 7:00,11/6/20,7:00:00 AM,3698.118365,1110.526967,1111.199433,1476.391965
11/6/20 8:00,11/6/20,8:00:00 AM,3812.420933,1102.770905,1133.629781,1576.020247
11/6/20 9:00,11/6/20,9:00:00 AM,3945.267615,1115.81519,1156.508736,1672.943689
11/6/20 10:00,11/6/20,10:00:00 AM,4025.753257,1129.212024,1173.107193,1723.43404
11/6/20 11:00,11/6/20,11:00:00 AM,4085.830251,1149.659822,1181.630726,1754.539703
11/6/20 12:00,11/6/20,12:00:00 PM,4069.7309,1166.229589,1132.732567,1770.768744
11/6/20 13:00,11/6/20,1:00:00 PM,4099.118774,1177.158585,1137.667244,1784.292945
11/6/20 14:00,11/6/20,2:00:00 PM,4122.174044,1196.19619,1145.742169,1780.235685
11/6/20 15:00,11/6/20,3:00:00 PM,4146.893579,1203.952251,1179.836298,1763.10503
11/6/20 16:00,11/6/20,4:00:00 PM,4211.386693,1250.136071,1215.276247,1745.974375
11/6/20 17:00,11/6/20,5:00:00 PM,4499.148351,1350.964869,1338.194554,1809.988928
11/6/20 18:00,11/6/20,6:00:00 PM,4448.184265,1307.248887,1345.372265,1795.563113
11/6/20 19:00,11/6/20,7:00:00 PM,4317.740631,1238.501979,1332.362663,1746.875989
11/6/20 20:00,11/6/20,8:00:00 PM,4160.157666,1170.460168,1297.819928,1691.87757
11/6/20 21:00,11/6/20,9:00:00 PM,3895.98991,1066.458436,1232.323312,1597.208162
11/6/20 22:00,11/6/20,10:00:00 PM,3608.39227,981.846858,1165.480875,1461.064537
11/6/20 23:00,11/6/20,11:00:00 PM,3359.305734,953.2904503,1091.01212,1315.003164
11/7/20 0:00,11/7/20,12:00:00 AM,3161.329233,936.7206828,1036.282071,1188.326479
11/7/20 1:00,11/7/20,1:00:00 AM,3073.422967,933.9002969,1012.505903,1127.016767
11/7/20 2:00,11/7/20,2:00:00 AM,3011.722152,930.7273627,996.8046592,1084.19013
11/7/20 3:00,11/7/20,3:00:00 AM,3009.575553,941.6563582,997.2532662,1070.665929
11/7/20 4:00,11/7/20,4:00:00 AM,3103.405787,1000.884463,1019.683614,1082.83771
11/7/20 5:00,11/7/20,5:00:00 AM,3364.402229,1100.303068,1073.067842,1191.031319
11/7/20 6:00,11/7/20,6:00:00 AM,3553.963202,1130.269668,1071.273414,1352.42012
11/7/20 7:00,11/7/20,7:00:00 AM,3700.760142,1110.879515,1104.021722,1485.858905
11/7/20 8:00,11/7/20,8:00:00 AM,3837.64731,1107.706581,1132.732567,1597.208162
11/7/20 9:00,11/7/20,9:00:00 AM,3979.058387,1130.269668,1166.378089,1682.41063
11/7/20 10:00,11/7/20,10:00:00 AM,4055.879383,1138.730826,1199.575004,1717.573553
11/7/20 11:00,11/7/20,11:00:00 AM,4117.413033,1165.171945,1213.930427,1738.310661
11/7/20 12:00,11/7/20,12:00:00 PM,4138.365119,1193.728352,1201.818039,1742.818728
11/7/20 13:00,11/7/20,1:00:00 PM,4164.590234,1217.701633,1202.266646,1744.621955
11/7/20 14:00,11/7/20,2:00:00 PM,4169.91843,1234.2714,1196.434755,1739.212275
11/7/20 15:00,11/7/20,3:00:00 PM,4129.472791,1240.617269,1177.593263,1711.262259
11/7/20 16:00,11/7/20,4:00:00 PM,4186.559504,1271.288966,1214.82764,1700.442898
11/7/20 17:00,11/7/20,5:00:00 PM,4419.737776,1317.472786,1325.184952,1777.080038
11/7/20 18:00,11/7/20,6:00:00 PM,4332.996374,1260.007422,1319.801669,1753.187283
11/7/20 19:00,11/7/20,7:00:00 PM,4210.876731,1208.18283,1313.521171,1689.17273
11/7/20 20:00,11/7/20,8:00:00 PM,4066.497794,1146.134339,1279.427042,1640.936413
11/7/20 21:00,11/7/20,9:00:00 PM,3849.920367,1066.810985,1230.080277,1553.029105
11/7/20 22:00,11/7/20,10:00:00 PM,3596.997823,993.48095,1173.107193,1430.40968
11/7/20 23:00,11/7/20,11:00:00 PM,3355.643977,956.4633845,1105.81615,1293.364442
11/8/20 0:00,11/8/20,12:00:00 AM,3148.722774,937.0732311,1012.95451,1198.695033
11/8/20 1:00,11/8/20,1:00:00 AM,3022.717073,927.2018803,977.5145601,1118.000633
11/8/20 2:00,11/8/20,2:00:00 AM,2940.713668,925.7916873,956.87864,1058.043341
11/8/20 3:00,11/8/20,3:00:00 AM,2912.931992,928.6120732,946.112073,1038.207846
11/8/20 4:00,11/8/20,4:00:00 AM,2907.877437,940.2461653,947.9065009,1019.724771
11/8/20 5:00,11/8/20,5:00:00 AM,3000.118006,966.3347353,971.6826696,1062.100601
11/8/20 6:00,11/8/20,6:00:00 AM,3019.637365,984.3146957,933.5510782,1101.771591
11/8/20 7:00,11/8/20,7:00:00 AM,3145.456254,1016.396586,939.8315756,1189.228092
11/8/20 8:00,11/8/20,8:00:00 AM,3370.199958,1045.305542,994.1130175,1330.781398
11/8/20 9:00,11/8/20,9:00:00 AM,3565.962398,1073.156853,1043.011176,1449.794369
11/8/20 10:00,11/8/20,10:00:00 AM,3692.081134,1089.021524,1082.488588,1520.571022
11/8/20 11:00,11/8/20,11:00:00 AM,3800.029127,1111.584612,1137.218637,1551.225878
11/8/20 12:00,11/8/20,12:00:00 PM,3841.645042,1132.03241,1141.256099,1568.356533
11/8/20 13:00,11/8/20,1:00:00 PM,3852.751444,1150.364918,1143.947741,1558.438785
11/8/20 14:00,11/8/20,2:00:00 PM,3849.5526,1165.171945,1138.564458,1545.816197
11/8/20 15:00,11/8/20,3:00:00 PM,3850.927085,1179.626423,1139.910279,1531.390383
11/8/20 16:00,11/8/20,4:00:00 PM,3926.583822,1213.118506,1182.976547,1530.488769
11/8/20 17:00,11/8/20,5:00:00 PM,4234.252324,1273.404255,1297.371321,1663.476748
11/8/20 18:00,11/8/20,6:00:00 PM,4168.894153,1220.169471,1287.501968,1661.222714
11/8/20 19:00,11/8/20,7:00:00 PM,4030.702852,1163.409203,1253.856446,1613.437203
11/8/20 20:00,11/8/20,8:00:00 PM,3907.350467,1109.82187,1231.426098,1566.102499
11/8/20 21:00,11/8/20,9:00:00 PM,3712.15214,1039.312222,1193.743113,1479.096805
11/8/20 22:00,11/8/20,10:00:00 PM,3503.545845,979.7315685,1154.714308,1369.099968
11/8/20 23:00,11/8/20,11:00:00 PM,3292.182619,951.5277091,1089.666299,1250.988611
11/9/20 0:00,11/9/20,12:00:00 AM,3091.965594,931.7850074,1028.655753,1131.524834
11/9/20 1:00,11/9/20,1:00:00 AM,2972.581051,924.0289461,993.6644105,1054.887694
11/9/20 2:00,11/9/20,2:00:00 AM,2881.882684,921.5611084,967.645207,992.6763682
11/9/20 3:00,11/9/20,3:00:00 AM,2832.470086,919.4458189,960.0188887,953.005378
11/9/20 4:00,11/9/20,4:00:00 AM,2843.510538,930.0222662,957.327247,956.161025
11/9/20 5:00,11/9/20,5:00:00 AM,2892.854431,945.1818407,973.0284905,974.6441
11/9/20 6:00,11/9/20,6:00:00 AM,2867.805411,956.4633845,935.3455061,975.9965201
11/9/20 7:00,11/9/20,7:00:00 AM,2963.063302,988.1927264,942.5232174,1032.347358
11/9/20 8:00,11/9/20,8:00:00 AM,3170.005451,1011.46091,994.5616244,1163.982917
11/9/20 9:00,11/9/20,9:00:00 AM,3382.432031,1042.485156,1050.188887,1289.757988
11/9/20 10:00,11/9/20,10:00:00 AM,3531.928344,1056.939634,1091.01212,1383.97659
11/9/20 11:00,11/9/20,11:00:00 AM,3632.542433,1080.560366,1110.302219,1441.679848
11/9/20 12:00,11/9/20,12:00:00 PM,3714.006747,1108.411677,1117.031324,1488.563746
11/9/20 13:00,11/9/20,1:00:00 PM,3759.667724,1133.795151,1118.825752,1507.046821
11/9/20 14:00,11/9/20,2:00:00 PM,3791.642489,1151.775111,1114.788289,1525.079089
11/9/20 15:00,11/9/20,3:00:00 PM,3795.502409,1168.697427,1112.545254,1514.259728
11/9/20 16:00,11/9/20,4:00:00 PM,3905.957077,1224.400049,1162.789233,1518.767795
11/9/20 17:00,11/9/20,5:00:00 PM,4256.372269,1315.357496,1296.922714,1644.092059
11/9/20 18:00,11/9/20,6:00:00 PM,4226.588719,1280.102672,1284.361719,1662.124328
11/9/20 19:00,11/9/20,7:00:00 PM,4094.019527,1209.593023,1253.407839,1631.018665
11/9/20 20:00,11/9/20,8:00:00 PM,3906.189182,1127.449283,1201.818039,1576.92186
11/9/20 21:00,11/9/20,9:00:00 PM,3671.351214,1036.139287,1144.844955,1490.366972
11/9/20 22:00,11/9/20,10:00:00 PM,3423.208318,966.6872835,1087.871872,1368.649162
11/9/20 23:00,11/9/20,11:00:00 PM,3189.550248,939.1885205,1024.618291,1225.743436
11/10/20 0:00,11/10/20,12:00:00 AM,3019.200079,926.849332,979.3089879,1113.041759
11/10/20 1:00,11/10/20,1:00:00 AM,2918.782992,920.5034636,949.2523217,1049.027207
11/10/20 2:00,11/10/20,2:00:00 AM,2880.590387,921.9136566,935.3455061,1023.331224
11/10/20 3:00,11/10/20,3:00:00 AM,2877.786776,935.3104899,929.5136156,1012.96267
11/10/20 4:00,11/10/20,4:00:00 AM,2994.949324,983.6095992,951.9439635,1059.395761
11/10/20 5:00,11/10/20,5:00:00 AM,3296.086428,1092.547006,1012.057296,1191.482126
11/10/20 6:00,11/10/20,6:00:00 AM,3481.573434,1120.750866,1021.926649,1338.895919
11/10/20 7:00,11/10/20,7:00:00 AM,3661.430071,1118.635576,1053.329136,1489.465359
11/10/20 8:00,11/10/20,8:00:00 AM,3860.980328,1128.154379,1095.946797,1636.879152
11/10/20 9:00,11/10/20,9:00:00 AM,4048.592161,1157.768431,1143.947741,1746.875989
11/10/20 10:00,11/10/20,10:00:00 AM,4199.494645,1184.914646,1187.911223,1826.668776
11/10/20 11:00,11/10/20,11:00:00 AM,4312.732699,1224.752598,1204.50968,1883.470421
11/10/20 12:00,11/10/20,12:00:00 PM,4408.919449,1262.47526,1233.220526,1913.223663
11/10/20 13:00,11/10/20,1:00:00 PM,4476.67542,1307.248887,1235.014954,1934.411579
11/10/20 14:00,11/10/20,2:00:00 PM,4526.077773,1331.927264,1249.370376,1944.780133
11/10/20 15:00,11/10/20,3:00:00 PM,4513.034662,1344.971549,1237.257988,1930.805125
11/10/20 16:00,11/10/20,4:00:00 PM,4553.484213,1373.880505,1274.043759,1905.559949
11/10/20 17:00,11/10/20,5:00:00 PM,4778.84707,1457.786987,1385.746891,1935.313192
11/10/20 18:00,11/10/20,6:00:00 PM,4645.333094,1371.060119,1366.008185,1908.26479
11/10/20 19:00,11/10/20,7:00:00 PM,4488.792374,1304.075952,1334.605698,1850.110724
11/10/20 20:00,11/10/20,8:00:00 PM,4277.3115,1203.247155,1284.361719,1789.702626
11/10/20 21:00,11/10/20,9:00:00 PM,3985.639379,1076.682335,1215.276247,1693.680797
11/10/20 22:00,11/10/20,10:00:00 PM,3685.823184,990.6605641,1146.190776,1548.971844
11/10/20 23:00,11/10/20,11:00:00 PM,3416.289228,952.937902,1073.965056,1389.38627
11/11/20 0:00,11/11/20,12:00:00 AM,3219.847576,937.4257793,1013.851724,1268.570073
11/11/20 1:00,11/11/20,1:00:00 AM,3102.510439,928.6120732,989.1783409,1184.720025
11/11/20 2:00,11/11/20,2:00:00 AM,3036.771852,928.6120732,973.0284905,1135.131288
11/11/20 3:00,11/11/20,3:00:00 AM,3019.403992,940.9512618,963.6077444,1114.844986
11/11/20 4:00,11/11/20,4:00:00 AM,3106.197458,998.0640772,978.411774,1129.721607
11/11/20 5:00,11/11/20,5:00:00 AM,3373.756285,1093.252103,1037.179285,1243.324897
11/11/20 6:00,11/11/20,6:00:00 AM,3563.859928,1112.994805,1046.151425,1404.713698
11/11/20 7:00,11/11/20,7:00:00 AM,3744.536208,1109.469322,1082.488588,1552.578298
11/11/20 8:00,11/11/20,8:00:00 AM,3940.245208,1121.455962,1124.657642,1694.131604
11/11/20 9:00,11/11/20,9:00:00 AM,4132.168188,1171.517813,1153.817094,1806.833281
11/11/20 10:00,11/11/20,10:00:00 AM,4285.631167,1205.714993,1194.19172,1885.724454
11/11/20 11:00,11/11/20,11:00:00 AM,4427.267289,1266.35329,1224.248387,1936.665612
11/11/20 12:00,11/11/20,12:00:00 PM,4541.788546,1332.279812,1243.089879,1966.418855
11/11/20 13:00,11/11/20,1:00:00 PM,4620.303174,1375.290698,1265.520227,1979.492249
11/11/20 14:00,11/11/20,2:00:00 PM,4689.225719,1400.674171,1304.100425,1984.451123
11/11/20 15:00,11/11/20,3:00:00 PM,4674.757017,1412.308263,1295.128286,1967.320468
11/11/20 16:00,11/11/20,4:00:00 PM,4673.104491,1422.884711,1306.792067,1943.427713
11/11/20 17:00,11/11/20,5:00:00 PM,4861.849077,1502.560614,1404.139776,1955.148687
11/11/20 18:00,11/11/20,6:00:00 PM,4727.559721,1421.827066,1385.746891,1919.985764
11/11/20 19:00,11/11/20,7:00:00 PM,4552.656009,1333.337457,1357.036046,1862.282506
11/11/20 20:00,11/11/20,8:00:00 PM,4326.450454,1230.39337,1304.100425,1791.956659
11/11/20 21:00,11/11/20,9:00:00 PM,4042.866458,1103.82855,1240.398237,1698.639671
11/11/20 22:00,11/11/20,10:00:00 PM,3717.377411,998.4166254,1165.480875,1553.479911
11/11/20 23:00,11/11/20,11:00:00 PM,3439.934251,959.9888669,1091.460727,1388.484657
11/12/20 0:00,11/12/20,12:00:00 AM,3232.477032,942.0089065,1027.758539,1262.709586
11/12/20 1:00,11/12/20,1:00:00 AM,3089.528394,931.4324592,994.1130175,1163.982917
11/12/20 2:00,11/12/20,2:00:00 AM,3012.008858,930.0222662,978.411774,1103.574818
11/12/20 3:00,11/12/20,3:00:00 AM,2995.804391,941.30381,975.7201322,1078.780449
11/12/20 4:00,11/12/20,4:00:00 AM,3096.665726,993.1284018,996.3560523,1107.181272
11/12/20 5:00,11/12/20,5:00:00 AM,3382.274797,1099.597971,1053.777743,1228.899083
11/12/20 6:00,11/12/20,6:00:00 AM,3553.804704,1124.628897,1056.469385,1372.706422
11/12/20 7:00,11/12/20,7:00:00 AM,3713.827357,1114.404998,1088.769085,1510.653274
11/12/20 8:00,11/12/20,8:00:00 AM,3906.698481,1130.269668,1121.517393,1654.91142
11/12/20 9:00,11/12/20,9:00:00 AM,4095.464707,1168.697427,1168.621124,1758.146156
11/12/20 10:00,11/12/20,10:00:00 AM,4250.127853,1208.18283,1215.276247,1826.668776
11/12/20 11:00,11/12/20,11:00:00 AM,4373.875364,1253.661554,1250.26759,1869.94622
11/12/20 12:00,11/12/20,12:00:00 PM,4473.484425,1308.306531,1274.043759,1891.134135
11/12/20 13:00,11/12/20,1:00:00 PM,4548.673084,1361.893864,1281.670077,1905.109143
11/12/20 14:00,11/12/20,2:00:00 PM,4589.06639,1404.552202,1283.913112,1900.601076
11/12/20 15:00,11/12/20,3:00:00 PM,4595.35895,1423.942355,1288.847788,1882.568807
11/12/20 16:00,11/12/20,4:00:00 PM,4583.239502,1428.172934,1313.521171,1841.545397
11/12/20 17:00,11/12/20,5:00:00 PM,4790.554248,1486.343394,1420.289627,1883.921227
11/12/20 18:00,11/12/20,6:00:00 PM,4654.821704,1404.199654,1408.625846,1841.996204
11/12/20 19:00,11/12/20,7:00:00 PM,4474.673451,1313.594755,1374.531717,1786.546979
11/12/20 20:00,11/12/20,8:00:00 PM,4287.57449,1225.457694,1330.568235,1731.548561
11/12/20 21:00,11/12/20,9:00:00 PM,4001.052363,1093.252103,1267.314654,1640.485606
11/12/20 22:00,11/12/20,10:00:00 PM,3696.013827,995.2436912,1197.780576,1502.98956
11/12/20 23:00,11/12/20,11:00:00 PM,3425.275993,960.3414151,1118.825752,1346.108826
11/13/20 0:00,11/13/20,12:00:00 AM,3225.177604,941.6563582,1065.441524,1218.079722
11/13/20 1:00,11/13/20,1:00:00 AM,3093.897876,931.4324592,1022.375256,1140.090161
11/13/20 2:00,11/13/20,2:00:00 AM,3015.864472,930.3748144,999.496301,1085.993357
11/13/20 3:00,11/13/20,3:00:00 AM,2997.173679,940.9512618,992.3185896,1063.903828
11/13/20 4:00,11/13/20,4:00:00 AM,3083.396704,992.0707571,1004.430977,1086.89497
11/13/20 5:00,11/13/20,5:00:00 AM,3347.769197,1093.957199,1056.469385,1197.342613
11/13/20 6:00,11/13/20,6:00:00 AM,3533.784891,1120.398318,1058.712419,1354.674154
11/13/20 7:00,11/13/20,7:00:00 AM,3701.171462,1117.577932,1099.087045,1484.506485
11/13/20 8:00,11/13/20,8:00:00 AM,3900.257672,1134.852796,1163.23784,1602.167036
11/13/20 9:00,11/13/20,9:00:00 AM,4067.839693,1165.171945,1210.790178,1691.87757
11/13/20 10:00,11/13/20,10:00:00 AM,4189.006842,1189.145225,1247.575948,1752.285669
11/13/20 11:00,11/13/20,11:00:00 AM,4282.951867,1228.630628,1265.520227,1788.801012
11/13/20 12:00,11/13/20,12:00:00 PM,4328.633221,1255.424295,1274.940973,1798.267953
11/13/20 13:00,11/13/20,1:00:00 PM,4355.6508,1286.44854,1264.623013,1804.579247
11/13/20 14:00,11/13/20,2:00:00 PM,4387.064193,1303.018308,1271.352117,1812.693768
11/13/20 15:00,11/13/20,3:00:00 PM,4326.622937,1305.133597,1249.818983,1771.670357
11/13/20 16:00,11/13/20,4:00:00 PM,4344.637943,1324.171202,1274.492366,1745.974375
11/13/20 17:00,11/13/20,5:00:00 PM,4599.442912,1396.443592,1375.428931,1827.570389
11/13/20 18:00,11/13/20,6:00:00 PM,4495.044409,1332.984908,1358.381867,1803.677634
11/13/20 19:00,11/13/20,7:00:00 PM,4314.116688,1245.200396,1322.941917,1745.974375
11/13/20 20:00,11/13/20,8:00:00 PM,4143.993793,1186.677387,1282.118684,1675.197722
11/13/20 21:00,11/13/20,9:00:00 PM,3884.343794,1080.912914,1222.902566,1580.528314
11/13/20 22:00,11/13/20,10:00:00 PM,3615.475298,998.4166254,1169.518338,1447.540335
11/13/20 23:00,11/13/20,11:00:00 PM,3336.385252,957.8735774,1091.909334,1286.602341
11/14/20 0:00,11/14/20,12:00:00 AM,3158.087905,943.4190995,1040.768141,1173.900664
11/14/20 1:00,11/14/20,1:00:00 AM,3031.426081,934.2528451,1007.122619,1090.050617
11/14/20 2:00,11/14/20,2:00:00 AM,2954.660037,933.5477486,981.5520227,1039.560266
11/14/20 3:00,11/14/20,3:00:00 AM,2947.708397,945.5343889,982.4492366,1019.724771
11/14/20 4:00,11/14/20,4:00:00 AM,3010.71321,979.7315685,991.4213757,1039.560266
11/14/20 5:00,11/14/20,5:00:00 AM,3227.806438,1054.119248,1032.244609,1141.442581
11/14/20 6:00,11/14/20,6:00:00 AM,3347.069206,1071.394112,1010.711475,1264.963619
11/14/20 7:00,11/14/20,7:00:00 AM,3513.793341,1097.130134,1034.039037,1382.62417
11/14/20 8:00,11/14/20,8:00:00 AM,3723.551409,1108.764226,1081.142767,1533.644416
11/14/20 9:00,11/14/20,9:00:00 AM,3887.00582,1131.327313,1124.209035,1631.469472
11/14/20 10:00,11/14/20,10:00:00 AM,3996.297786,1142.961405,1158.303164,1695.033217
11/14/20 11:00,11/14/20,11:00:00 AM,4063.587686,1163.409203,1166.826696,1733.351787
11/14/20 12:00,11/14/20,12:00:00 PM,4109.401495,1184.914646,1174.004407,1750.482442
11/14/20 13:00,11/14/20,1:00:00 PM,4128.041979,1202.18951,1171.312766,1754.539703
11/14/20 14:00,11/14/20,2:00:00 PM,4149.757447,1219.816922,1165.032268,1764.908257
11/14/20 15:00,11/14/20,3:00:00 PM,4117.977485,1219.111826,1158.751771,1740.113888
11/14/20 16:00,11/14/20,4:00:00 PM,4183.50487,1250.136071,1201.369432,1731.999367
11/14/20 17:00,11/14/20,5:00:00 PM,4402.716932,1296.319891,1309.932315,1796.464726
11/14/20 18:00,11/14/20,6:00:00 PM,4273.599431,1234.2714,1289.296395,1750.031636
11/14/20 19:00,11/14/20,7:00:00 PM,4140.207842,1185.972291,1266.866048,1687.369503
11/14/20 20:00,11/14/20,8:00:00 PM,4003.873143,1130.622217,1234.11774,1639.133186
11/14/20 21:00,11/14/20,9:00:00 PM,3805.322651,1060.817665,1196.434755,1548.070231
11/14/20 22:00,11/14/20,10:00:00 PM,3580.463738,994.891143,1155.162915,1430.40968
11/14/20 23:00,11/14/20,11:00:00 PM,3354.542444,962.1041564,1101.778687,1290.659601
11/15/20 0:00,11/15/20,12:00:00 AM,3172.340981,940.5987135,1052.431922,1179.310345
11/15/20 1:00,11/15/20,1:00:00 AM,3040.166818,931.7850074,1019.683614,1088.698197
11/15/20 2:00,11/15/20,2:00:00 AM,2954.280983,926.4967838,999.9449079,1027.839291
11/15/20 3:00,11/15/20,3:00:00 AM,2924.814716,930.3748144,996.8046592,997.635242
11/15/20 4:00,11/15/20,4:00:00 AM,2944.46036,945.5343889,1001.290729,997.635242
11/15/20 5:00,11/15/20,5:00:00 AM,3039.876063,974.7958931,1024.618291,1040.461879
11/15/20 6:00,11/15/20,6:00:00 AM,3079.44457,996.301336,1018.337793,1064.805441
11/15/20 7:00,11/15/20,7:00:00 AM,3208.573936,1034.376546,1020.132221,1154.065169
11/15/20 8:00,11/15/20,8:00:00 AM,3414.947642,1061.522761,1059.609633,1293.815248
11/15/20 9:00,11/15/20,9:00:00 AM,3586.703605,1075.272143,1105.81615,1405.615312
11/15/20 10:00,11/15/20,10:00:00 AM,3684.182358,1085.84859,1126.900677,1471.433091
11/15/20 11:00,11/15/20,11:00:00 AM,3738.000054,1091.489362,1139.013065,1507.497627
11/15/20 12:00,11/15/20,12:00:00 PM,3720.267582,1084.085849,1130.938139,1505.243594
11/15/20 13:00,11/15/20,1:00:00 PM,3687.582496,1081.618011,1133.629781,1472.334704
11/15/20 14:00,11/15/20,2:00:00 PM,3633.486314,1075.272143,1126.45207,1431.762101
